Airport ,Year,Month,Domestic_Inbound,Domestic_Outbound,Domestic_Total,International_Inbound,International_Outbound,International_Total,Total_Inbound,Total_Outbound,Total_Passengers 
LAUNCESTON,2015,3,"57,484","59,583","117,067",0,0,0,"57,484","59,583","117,067"
LAUNCESTON,2015,4,"52,216","55,380","107,596",0,0,0,"52,216","55,380","107,596"
LAUNCESTON,2015,5,"46,677","48,225","94,902",0,0,0,"46,677","48,225","94,902"
LAUNCESTON,2015,6,"42,671","42,200","84,871",0,0,0,"42,671","42,200","84,871"
LAUNCESTON,2015,7,"49,223","51,910","101,133",0,0,0,"49,223","51,910","101,133"
LAUNCESTON,2015,8,"46,105","45,411","91,516",0,0,0,"46,105","45,411","91,516"
LAUNCESTON,2015,9,"47,215","46,412","93,627",0,0,0,"47,215","46,412","93,627"
LAUNCESTON,2015,10,"56,542","53,452","109,994",0,0,0,"56,542","53,452","109,994"
LAUNCESTON,2015,11,"58,767","57,575","116,342",0,0,0,"58,767","57,575","116,342"
LAUNCESTON,2015,12,"70,521","62,644","133,165",0,0,0,"70,521","62,644","133,165"
LAUNCESTON,2016,1,"63,517","72,206","135,723",0,0,0,"63,517","72,206","135,723"
LAUNCESTON,2016,2,"57,729","56,406","114,135",0,0,0,"57,729","56,406","114,135"
LAUNCESTON,2016,3,"61,282","61,169","122,451",0,0,0,"61,282","61,169","122,451"
LAUNCESTON,2016,4,"54,996","60,277","115,273",0,0,0,"54,996","60,277","115,273"
LAUNCESTON,2016,5,"47,415","49,237","96,652",0,0,0,"47,415","49,237","96,652"
LAUNCESTON,2016,6,"45,377","45,564","90,941",0,0,0,"45,377","45,564","90,941"
LAUNCESTON,2016,7,"53,340","54,414","107,754",0,0,0,"53,340","54,414","107,754"
LAUNCESTON,2016,8,"44,702","44,901","89,603",0,0,0,"44,702","44,901","89,603"
LAUNCESTON,2016,9,"50,064","48,950","99,014",0,0,0,"50,064","48,950","99,014"
LAUNCESTON,2016,10,"55,946","52,152","108,098",0,0,0,"55,946","52,152","108,098"
LAUNCESTON,2016,11,"58,326","56,791","115,117",0,0,0,"58,326","56,791","115,117"
LAUNCESTON,2016,12,"72,849","63,415","136,264",0,0,0,"72,849","63,415","136,264"
LAUNCESTON,2017,1,"67,589","75,597","143,186",0,0,0,"67,589","75,597","143,186"
LAUNCESTON,2017,2,"57,412","56,874","114,286",0,0,0,"57,412","56,874","114,286"
LAUNCESTON,2017,3,"59,033","61,568","120,601",0,0,0,"59,033","61,568","120,601"
LAUNCESTON,2017,4,"58,771","60,217","118,988",0,0,0,"58,771","60,217","118,988"
LAUNCESTON,2017,5,"46,056","48,246","94,302",0,0,0,"46,056","48,246","94,302"
LAUNCESTON,2017,6,"44,164","43,756","87,920",0,0,0,"44,164","43,756","87,920"
LAUNCESTON,2017,7,"51,577","53,418","104,995",0,0,0,"51,577","53,418","104,995"
LAUNCESTON,2017,8,"45,214","44,862","90,076",0,0,0,"45,214","44,862","90,076"
LAUNCESTON,2017,9,"50,483","48,160","98,643",0,0,0,"50,483","48,160","98,643"
LAUNCESTON,2017,10,"55,395","55,407","110,802",0,0,0,"55,395","55,407","110,802"
LAUNCESTON,2017,11,"59,175","58,036","117,211",0,0,0,"59,175","58,036","117,211"
LAUNCESTON,2017,12,"75,367","64,845","140,212",0,0,0,"75,367","64,845","140,212"
LAUNCESTON,2018,1,"68,889","78,405","147,294",0,0,0,"68,889","78,405","147,294"
LAUNCESTON,2018,2,"57,763","56,071","113,834",0,0,0,"57,763","56,071","113,834"
LAUNCESTON,2018,3,"65,920","66,465","132,385",0,0,0,"65,920","66,465","132,385"
LAUNCESTON,2018,4,"59,241","63,764","123,005",0,0,0,"59,241","63,764","123,005"
LAUNCESTON,2018,5,"45,400","47,383","92,783",0,0,0,"45,400","47,383","92,783"
LAUNCESTON,2018,6,"45,514","45,946","91,460",0,0,0,"45,514","45,946","91,460"
LAUNCESTON,2018,7,"56,721","58,072","114,793",0,0,0,"56,721","58,072","114,793"
LAUNCESTON,2018,8,"47,423","47,206","94,629",0,0,0,"47,423","47,206","94,629"
LAUNCESTON,2018,9,"51,454","49,146","100,600",0,0,0,"51,454","49,146","100,600"
LAUNCESTON,2018,10,"57,836","57,111","114,947",0,0,0,"57,836","57,111","114,947"
LAUNCESTON,2018,11,"58,989","58,231","117,220",0,0,0,"58,989","58,231","117,220"
LAUNCESTON,2018,12,"73,906","64,885","138,791",0,0,0,"73,906","64,885","138,791"
LAUNCESTON,2019,1,"70,824","79,017","149,841",0,0,0,"70,824","79,017","149,841"
LAUNCESTON,2019,2,"58,763","58,499","117,262",0,0,0,"58,763","58,499","117,262"
LAUNCESTON,2019,3,"61,397","64,660","126,057",0,0,0,"61,397","64,660","126,057"
LAUNCESTON,2019,4,"63,263","65,723","128,986",0,0,0,"63,263","65,723","128,986"
LAUNCESTON,2019,5,"46,938","49,185","96,123",0,0,0,"46,938","49,185","96,123"
LAUNCESTON,2019,6,"45,516","45,744","91,260",0,0,0,"45,516","45,744","91,260"
LAUNCESTON,2019,7,"56,217","56,811","113,028",0,0,0,"56,217","56,811","113,028"
LAUNCESTON,2019,8,"46,984","48,107","95,091",0,0,0,"46,984","48,107","95,091"
LAUNCESTON,2019,9,"52,095","49,663","101,758",0,0,0,"52,095","49,663","101,758"
LAUNCESTON,2019,10,"58,756","57,738","116,494",0,0,0,"58,756","57,738","116,494"
LAUNCESTON,2019,11,"60,389","59,006","119,395",0,0,0,"60,389","59,006","119,395"
LAUNCESTON,2019,12,"74,773","65,236","140,009",0,0,0,"74,773","65,236","140,009"
LAUNCESTON,2020,1,"68,722","77,376","146,098",0,0,0,"68,722","77,376","146,098"
LAUNCESTON,2020,2,"56,306","55,972","112,278",0,0,0,"56,306","55,972","112,278"
LAUNCESTON,2020,3,"36,699","39,219","75,918",0,0,0,"36,699","39,219","75,918"
LAUNCESTON,2020,4,301,475,776,0,0,0,301,475,776
LAUNCESTON,2020,5,348,362,710,0,0,0,348,362,710
LAUNCESTON,2020,6,994,"1,097","2,091",0,0,0,994,"1,097","2,091"
LAUNCESTON,2020,7,"2,039","2,584","4,623",0,0,0,"2,039","2,584","4,623"
LAUNCESTON,2020,8,"1,958","1,949","3,907",0,0,0,"1,958","1,949","3,907"
LAUNCESTON,2020,9,"2,189","2,270","4,459",0,0,0,"2,189","2,270","4,459"
LAUNCESTON,2020,10,"3,012","3,295","6,307",0,0,0,"3,012","3,295","6,307"
LAUNCESTON,2020,11,"12,199","10,832","23,031",0,0,0,"12,199","10,832","23,031"
LAUNCESTON,2020,12,"39,377","32,862","72,239",0,0,0,"39,377","32,862","72,239"
LAUNCESTON,2021,1,"30,884","35,633","66,517",0,0,0,"30,884","35,633","66,517"
LAUNCESTON,2021,2,"25,746","24,783","50,529",0,0,0,"25,746","24,783","50,529"
LAUNCESTON,2021,3,"41,676","40,711","82,387",0,0,0,"41,676","40,711","82,387"
LAUNCESTON,2021,4,"52,434","54,389","106,823",0,0,0,"52,434","54,389","106,823"
LAUNCESTON,2021,5,"37,123","39,118","76,241",0,0,0,"37,123","39,118","76,241"
LAUNCESTON,2021,6,"22,667","20,028","42,695",0,0,0,"22,667","20,028","42,695"
LAUNCESTON,2021,7,"17,484","20,248","37,732",0,0,0,"17,484","20,248","37,732"
LAUNCESTON,2021,8,"5,689","5,261","10,950",0,0,0,"5,689","5,261","10,950"
LAUNCESTON,2021,9,"9,837","9,622","19,459",0,0,0,"9,837","9,622","19,459"
LAUNCESTON,2021,10,"11,763","12,018","23,781",0,0,0,"11,763","12,018","23,781"
LAUNCESTON,2021,11,"15,215","14,125","29,340",0,0,0,"15,215","14,125","29,340"
LAUNCESTON,2021,12,"43,457","32,543","76,000",0,0,0,"43,457","32,543","76,000"
LAUNCESTON,2022,1,"36,769","43,049","79,818",0,0,0,"36,769","43,049","79,818"
LAUNCESTON,2022,2,"33,632","32,485","66,117",0,0,0,"33,632","32,485","66,117"
LAUNCESTON,2022,3,"44,856","45,684","90,540",0,0,0,"44,856","45,684","90,540"
LAUNCESTON,2022,4,"59,180","61,264","120,444",0,0,0,"59,180","61,264","120,444"
LAUNCESTON,2022,5,"46,127","48,106","94,233",0,0,0,"46,127","48,106","94,233"
LAUNCESTON,2022,6,"48,324","46,338","94,662",0,0,0,"48,324","46,338","94,662"
LAUNCESTON,2022,7,"49,150","53,985","103,135",0,0,0,"49,150","53,985","103,135"
LAUNCESTON,2022,8,"42,551","41,525","84,076",0,0,0,"42,551","41,525","84,076"
LAUNCESTON,2022,9,"47,310","45,217","92,527",0,0,0,"47,310","45,217","92,527"
LAUNCESTON,2022,10,"54,641","53,629","108,270",0,0,0,"54,641","53,629","108,270"
LAUNCESTON,2022,11,"54,272","52,480","106,752",0,0,0,"54,272","52,480","106,752"
LAUNCESTON,2022,12,"66,830","58,410","125,240",0,0,0,"66,830","58,410","125,240"
LAUNCESTON,2023,1,"64,841","72,368","137,209",0,0,0,"64,841","72,368","137,209"
LAUNCESTON,2023,2,"53,698","53,043","106,741",0,0,0,"53,698","53,043","106,741"
LAUNCESTON,2023,3,"61,444","62,794","124,238",0,0,0,"61,444","62,794","124,238"
LAUNCESTON,2023,4,"58,683","61,547","120,230",0,0,0,"58,683","61,547","120,230"
LAUNCESTON,2023,5,"46,254","48,868","95,122",0,0,0,"46,254","48,868","95,122"
LAUNCESTON,2023,6,"45,907","44,530","90,437",0,0,0,"45,907","44,530","90,437"
LAUNCESTON,2023,7,"50,137","53,942","104,079",0,0,0,"50,137","53,942","104,079"
LAUNCESTON,2023,8,"49,495","49,486","98,981",0,0,0,"49,495","49,486","98,981"
LAUNCESTON,2023,9,"51,583","49,988","101,571",0,0,0,"51,583","49,988","101,571"
LAUNCESTON,2023,10,"60,348","58,947","119,295",0,0,0,"60,348","58,947","119,295"
LAUNCESTON,2023,11,"63,106","61,336","124,442",0,0,0,"63,106","61,336","124,442"
LAUNCESTON,2023,12,"76,584","66,277","142,861",0,0,0,"76,584","66,277","142,861"
LAUNCESTON,2024,1,"68,013","75,861","143,874",0,0,0,"68,013","75,861","143,874"
LAUNCESTON,2024,2,"62,051","61,639","123,690",0,0,0,"62,051","61,639","123,690"
LAUNCESTON,2024,3,"67,859","67,669","135,528",0,0,0,"67,859","67,669","135,528"
LAUNCESTON,2024,4,"60,965","66,265","127,230",0,0,0,"60,965","66,265","127,230"
LAUNCESTON,2024,5,"48,699","50,852","99,551",0,0,0,"48,699","50,852","99,551"
LAUNCESTON,2024,6,"46,275","45,612","91,887",0,0,0,"46,275","45,612","91,887"
MACKAY,2009,1,"39,935","39,772","79,707",0,0,0,"39,935","39,772","79,707"
MACKAY,2009,2,"34,093","33,861","67,954",0,0,0,"34,093","33,861","67,954"
MACKAY,2009,3,"38,335","37,378","75,713",0,0,0,"38,335","37,378","75,713"
MACKAY,2009,4,"38,347","38,448","76,795",0,0,0,"38,347","38,448","76,795"
MACKAY,2009,5,"38,023","37,882","75,905",0,0,0,"38,023","37,882","75,905"
MACKAY,2009,6,"38,043","37,284","75,327",0,0,0,"38,043","37,284","75,327"
MACKAY,2009,7,"40,206","40,448","80,654",0,0,0,"40,206","40,448","80,654"
MACKAY,2009,8,"38,246","37,882","76,128",0,0,0,"38,246","37,882","76,128"
MACKAY,2009,9,"39,508","39,616","79,124",0,0,0,"39,508","39,616","79,124"
MACKAY,2009,10,"40,964","41,045","82,009",0,0,0,"40,964","41,045","82,009"
MACKAY,2009,11,"38,991","39,381","78,372",0,0,0,"38,991","39,381","78,372"
MACKAY,2009,12,"38,160","39,841","78,001",0,0,0,"38,160","39,841","78,001"
MACKAY,2010,1,"36,743","36,508","73,251",0,0,0,"36,743","36,508","73,251"
MACKAY,2010,2,"33,503","34,298","67,801",0,0,0,"33,503","34,298","67,801"
MACKAY,2010,3,"36,041","35,330","71,371",0,0,0,"36,041","35,330","71,371"
MACKAY,2010,4,"36,857","36,634","73,491",0,0,0,"36,857","36,634","73,491"
MACKAY,2010,5,"37,655","37,959","75,614",0,0,0,"37,655","37,959","75,614"
MACKAY,2010,6,"40,689","40,733","81,422",0,0,0,"40,689","40,733","81,422"
MACKAY,2010,7,"43,626","43,804","87,430",0,0,0,"43,626","43,804","87,430"
MACKAY,2010,8,"41,931","42,150","84,081",0,0,0,"41,931","42,150","84,081"
MACKAY,2010,9,"46,612","46,479","93,091",0,0,0,"46,612","46,479","93,091"
MACKAY,2010,10,"47,386","48,552","95,938",0,0,0,"47,386","48,552","95,938"
MACKAY,2010,11,"44,241","43,824","88,065",0,0,0,"44,241","43,824","88,065"
MACKAY,2010,12,"44,289","47,223","91,512",0,0,0,"44,289","47,223","91,512"
MACKAY,2011,1,"47,185","44,254","91,439",0,0,0,"47,185","44,254","91,439"
MACKAY,2011,2,"35,124","35,588","70,712",0,0,0,"35,124","35,588","70,712"
MACKAY,2011,3,"43,224","42,622","85,846",0,0,0,"43,224","42,622","85,846"
MACKAY,2011,4,"41,760","42,414","84,174",0,0,0,"41,760","42,414","84,174"
MACKAY,2011,5,"44,832","43,888","88,720",0,0,0,"44,832","43,888","88,720"
MACKAY,2011,6,"43,839","44,325","88,164",0,0,0,"43,839","44,325","88,164"
MACKAY,2011,7,"46,913","46,668","93,581",0,0,0,"46,913","46,668","93,581"
MACKAY,2011,8,"47,594","47,296","94,890",0,0,0,"47,594","47,296","94,890"
MACKAY,2011,9,"48,453","49,173","97,626",0,0,0,"48,453","49,173","97,626"
MACKAY,2011,10,"50,403","50,341","100,744",0,0,0,"50,403","50,341","100,744"
MACKAY,2011,11,"47,259","47,269","94,528",0,0,0,"47,259","47,269","94,528"
MACKAY,2011,12,"43,936","48,241","92,177",0,0,0,"43,936","48,241","92,177"
MACKAY,2012,1,"45,112","41,376","86,488",0,0,0,"45,112","41,376","86,488"
MACKAY,2012,2,"42,412","43,314","85,726",0,0,0,"42,412","43,314","85,726"
MACKAY,2012,3,"46,348","47,723","94,071",0,0,0,"46,348","47,723","94,071"
MACKAY,2012,4,"46,513","45,629","92,142",0,0,0,"46,513","45,629","92,142"
MACKAY,2012,5,"48,281","48,824","97,105",0,0,0,"48,281","48,824","97,105"
MACKAY,2012,6,"48,241","48,828","97,069",0,0,0,"48,241","48,828","97,069"
MACKAY,2012,7,"49,974","48,864","98,838",0,0,0,"49,974","48,864","98,838"
MACKAY,2012,8,"47,780","48,839","96,619",0,0,0,"47,780","48,839","96,619"
MACKAY,2012,9,"47,615","48,248","95,863",0,0,0,"47,615","48,248","95,863"
MACKAY,2012,10,"49,865","48,668","98,533",0,0,0,"49,865","48,668","98,533"
MACKAY,2012,11,"44,720","45,921","90,641",0,0,0,"44,720","45,921","90,641"
MACKAY,2012,12,"44,976","48,172","93,148",0,0,0,"44,976","48,172","93,148"
MACKAY,2013,1,"46,854","43,565","90,419",0,0,0,"46,854","43,565","90,419"
MACKAY,2013,2,"39,587","40,893","80,480",0,0,0,"39,587","40,893","80,480"
MACKAY,2013,3,"45,497","46,520","92,017",0,0,0,"45,497","46,520","92,017"
MACKAY,2013,4,"48,044","46,532","94,576",0,0,0,"48,044","46,532","94,576"
MACKAY,2013,5,"44,764","45,633","90,397",0,0,0,"44,764","45,633","90,397"
MACKAY,2013,6,"47,536","46,864","94,400",0,0,0,"47,536","46,864","94,400"
MACKAY,2013,7,"49,174","49,064","98,238",0,0,0,"49,174","49,064","98,238"
MACKAY,2013,8,"46,550","47,782","94,332",0,0,0,"46,550","47,782","94,332"
MACKAY,2013,9,"46,861","45,849","92,710",0,0,0,"46,861","45,849","92,710"
MACKAY,2013,10,"48,466","48,596","97,062",0,0,0,"48,466","48,596","97,062"
MACKAY,2013,11,"42,148","43,201","85,349",0,0,0,"42,148","43,201","85,349"
MACKAY,2013,12,"45,230","47,384","92,614",0,0,0,"45,230","47,384","92,614"
MACKAY,2014,1,"41,690","39,182","80,872",0,0,0,"41,690","39,182","80,872"
MACKAY,2014,2,"35,301","35,937","71,238",0,0,0,"35,301","35,937","71,238"
MACKAY,2014,3,"41,032","40,076","81,108",0,0,0,"41,032","40,076","81,108"
MACKAY,2014,4,"41,485","41,149","82,634",0,0,0,"41,485","41,149","82,634"
MACKAY,2014,5,"39,723","40,390","80,113",0,0,0,"39,723","40,390","80,113"
MACKAY,2014,6,"38,830","38,088","76,918",0,0,0,"38,830","38,088","76,918"
MACKAY,2014,7,"44,033","44,582","88,615",0,0,0,"44,033","44,582","88,615"
MACKAY,2014,8,"40,144","40,707","80,851",0,0,0,"40,144","40,707","80,851"
MACKAY,2014,9,"41,426","40,415","81,841",0,0,0,"41,426","40,415","81,841"
MACKAY,2014,10,"43,221","44,844","88,065",0,0,0,"43,221","44,844","88,065"
MACKAY,2014,11,"37,800","38,193","75,993",0,0,0,"37,800","38,193","75,993"
MACKAY,2014,12,"39,817","41,898","81,715",0,0,0,"39,817","41,898","81,715"
MACKAY,2015,1,"36,231","34,321","70,552",0,0,0,"36,231","34,321","70,552"
MACKAY,2015,2,"30,254","31,593","61,847",0,0,0,"30,254","31,593","61,847"
MACKAY,2015,3,"38,476","36,956","75,432",0,0,0,"38,476","36,956","75,432"
MACKAY,2015,4,"38,188","38,030","76,218",0,0,0,"38,188","38,030","76,218"
MACKAY,2015,5,"37,417","37,180","74,597",0,0,0,"37,417","37,180","74,597"
MACKAY,2015,6,"36,464","36,164","72,628",0,0,0,"36,464","36,164","72,628"
MACKAY,2015,7,"39,916","40,450","80,366",0,0,0,"39,916","40,450","80,366"
MACKAY,2015,8,"37,652","37,306","74,958",0,0,0,"37,652","37,306","74,958"
MACKAY,2015,9,"36,204","36,478","72,682",0,0,0,"36,204","36,478","72,682"
MACKAY,2015,10,"36,013","36,482","72,495",0,0,0,"36,013","36,482","72,495"
MACKAY,2015,11,"33,988","33,821","67,809",0,0,0,"33,988","33,821","67,809"
MACKAY,2015,12,"33,735","35,613","69,348",0,0,0,"33,735","35,613","69,348"
MACKAY,2016,1,"30,454","28,859","59,313",0,0,0,"30,454","28,859","59,313"
MACKAY,2016,2,"28,048","28,251","56,299",0,0,0,"28,048","28,251","56,299"
MACKAY,2016,3,"33,248","33,232","66,480",0,0,0,"33,248","33,232","66,480"
MACKAY,2016,4,"32,759","32,306","65,065",0,0,0,"32,759","32,306","65,065"
MACKAY,2016,5,"32,884","32,963","65,847",0,0,0,"32,884","32,963","65,847"
MACKAY,2016,6,"31,980","32,428","64,408",0,0,0,"31,980","32,428","64,408"
MACKAY,2016,7,"33,613","33,546","67,159",0,0,0,"33,613","33,546","67,159"
MACKAY,2016,8,"32,588","32,852","65,440",0,0,0,"32,588","32,852","65,440"
MACKAY,2016,9,"32,594","33,221","65,815",0,0,0,"32,594","33,221","65,815"
MACKAY,2016,10,"32,954","33,473","66,427",0,0,0,"32,954","33,473","66,427"
MACKAY,2016,11,"31,026","30,902","61,928",0,0,0,"31,026","30,902","61,928"
MACKAY,2016,12,"31,024","32,448","63,472",0,0,0,"31,024","32,448","63,472"
MACKAY,2017,1,"28,407","27,492","55,899",0,0,0,"28,407","27,492","55,899"
MACKAY,2017,2,"26,775","27,417","54,192",0,0,0,"26,775","27,417","54,192"
MACKAY,2017,3,"27,660","28,612","56,272",0,0,0,"27,660","28,612","56,272"
MACKAY,2017,4,"32,546","32,692","65,238",0,0,0,"32,546","32,692","65,238"
MACKAY,2017,5,"32,115","32,556","64,671",0,0,0,"32,115","32,556","64,671"
MACKAY,2017,6,"32,053","32,188","64,241",0,0,0,"32,053","32,188","64,241"
MACKAY,2017,7,"33,542","33,361","66,903",0,0,0,"33,542","33,361","66,903"
MACKAY,2017,8,"32,287","33,030","65,317",0,0,0,"32,287","33,030","65,317"
MACKAY,2017,9,"34,889","35,186","70,075",0,0,0,"34,889","35,186","70,075"
MACKAY,2017,10,"35,292","34,648","69,940",0,0,0,"35,292","34,648","69,940"
MACKAY,2017,11,"31,991","32,694","64,685",0,0,0,"31,991","32,694","64,685"
MACKAY,2017,12,"31,907","33,663","65,570",0,0,0,"31,907","33,663","65,570"
MACKAY,2018,1,"31,550","29,835","61,385",0,0,0,"31,550","29,835","61,385"
MACKAY,2018,2,"28,109","28,290","56,399",0,0,0,"28,109","28,290","56,399"
MACKAY,2018,3,"33,788","34,250","68,038",0,0,0,"33,788","34,250","68,038"
MACKAY,2018,4,"31,371","30,937","62,308",0,0,0,"31,371","30,937","62,308"
MACKAY,2018,5,"34,118","34,075","68,193",0,0,0,"34,118","34,075","68,193"
MACKAY,2018,6,"32,254","32,073","64,327",0,0,0,"32,254","32,073","64,327"
MACKAY,2018,7,"38,841","38,656","77,497",0,0,0,"38,841","38,656","77,497"
MACKAY,2018,8,"37,238","38,024","75,262",0,0,0,"37,238","38,024","75,262"
MACKAY,2018,9,"34,386","34,831","69,217",0,0,0,"34,386","34,831","69,217"
MACKAY,2018,10,"35,683","35,066","70,749",0,0,0,"35,683","35,066","70,749"
MACKAY,2018,11,"33,423","34,034","67,457",0,0,0,"33,423","34,034","67,457"
MACKAY,2018,12,"32,543","34,591","67,134",0,0,0,"32,543","34,591","67,134"
MACKAY,2019,1,"31,850","30,538","62,388",0,0,0,"31,850","30,538","62,388"
MACKAY,2019,2,"29,585","29,908","59,493",0,0,0,"29,585","29,908","59,493"
MACKAY,2019,3,"33,188","33,773","66,961",0,0,0,"33,188","33,773","66,961"
MACKAY,2019,4,"33,365","32,740","66,105",0,0,0,"33,365","32,740","66,105"
MACKAY,2019,5,"35,423","36,124","71,547",0,0,0,"35,423","36,124","71,547"
MACKAY,2019,6,"34,032","33,917","67,949",0,0,0,"34,032","33,917","67,949"
MACKAY,2019,7,"37,760","37,019","74,779",0,0,0,"37,760","37,019","74,779"
MACKAY,2019,8,"37,074","37,973","75,047",0,0,0,"37,074","37,973","75,047"
MACKAY,2019,9,"37,679","37,658","75,337",0,0,0,"37,679","37,658","75,337"
MACKAY,2019,10,"38,439","38,581","77,020",0,0,0,"38,439","38,581","77,020"
MACKAY,2019,11,"35,584","36,180","71,764",0,0,0,"35,584","36,180","71,764"
MACKAY,2019,12,"35,168","37,092","72,260",0,0,0,"35,168","37,092","72,260"
MACKAY,2020,1,"34,227","32,672","66,899",0,0,0,"34,227","32,672","66,899"
MACKAY,2020,2,"31,457","32,056","63,513",0,0,0,"31,457","32,056","63,513"
MACKAY,2020,3,"26,375","24,390","50,765",0,0,0,"26,375","24,390","50,765"
MACKAY,2020,4,"3,428","3,753","7,181",0,0,0,"3,428","3,753","7,181"
MACKAY,2020,5,"3,517","3,674","7,191",0,0,0,"3,517","3,674","7,191"
MACKAY,2020,6,"8,504","8,404","16,908",0,0,0,"8,504","8,404","16,908"
MACKAY,2020,7,"15,694","16,265","31,959",0,0,0,"15,694","16,265","31,959"
MACKAY,2020,8,"15,570","15,854","31,424",0,0,0,"15,570","15,854","31,424"
MACKAY,2020,9,"17,673","17,700","35,373",0,0,0,"17,673","17,700","35,373"
MACKAY,2020,10,"20,175","21,086","41,261",0,0,0,"20,175","21,086","41,261"
MACKAY,2020,11,"22,748","22,440","45,188",0,0,0,"22,748","22,440","45,188"
MACKAY,2020,12,"26,244","27,338","53,582",0,0,0,"26,244","27,338","53,582"
MACKAY,2021,1,"20,817","20,329","41,146",0,0,0,"20,817","20,329","41,146"
MACKAY,2021,2,"22,827","22,922","45,749",0,0,0,"22,827","22,922","45,749"
MACKAY,2021,3,"28,950","28,178","57,128",0,0,0,"28,950","28,178","57,128"
MACKAY,2021,4,"29,392","29,525","58,917",0,0,0,"29,392","29,525","58,917"
MACKAY,2021,5,"33,407","32,991","66,398",0,0,0,"33,407","32,991","66,398"
MACKAY,2021,6,"31,806","31,349","63,155",0,0,0,"31,806","31,349","63,155"
MACKAY,2021,7,"26,205","26,675","52,880",0,0,0,"26,205","26,675","52,880"
MACKAY,2021,8,"18,309","18,095","36,404",0,0,0,"18,309","18,095","36,404"
MACKAY,2021,9,"27,786","27,921","55,707",0,0,0,"27,786","27,921","55,707"
MACKAY,2021,10,"26,940","27,633","54,573",0,0,0,"26,940","27,633","54,573"
MACKAY,2021,11,"28,231","27,476","55,707",0,0,0,"28,231","27,476","55,707"
MACKAY,2021,12,"29,251","30,472","59,723",0,0,0,"29,251","30,472","59,723"
MACKAY,2022,1,"21,505","20,304","41,809",0,0,0,"21,505","20,304","41,809"
MACKAY,2022,2,"21,200","21,624","42,824",0,0,0,"21,200","21,624","42,824"
MACKAY,2022,3,"29,888","30,223","60,111",0,0,0,"29,888","30,223","60,111"
